phage,batch,time,replicate,line,temperature,pfu,dilution,pfu_ml
LUZ19,1,0,1,37_C_evo,37,,,10000
LUZ19,1,0,2,37_C_evo,37,,,10000
LUZ19,1,0,3,37_C_evo,37,,,10000
LUZ19,1,0,4,37_C_evo,37,,,10000
LUZ19,1,0,5,37_C_evo,37,,,10000
LUZ19,1,0,6,37_C_evo,37,,,10000
LUZ19,1,0,1,37_C_evo,42,,,10000
LUZ19,1,0,2,37_C_evo,42,,,10000
LUZ19,1,0,3,37_C_evo,42,,,10000
LUZ19,1,0,4,37_C_evo,42,,,10000
LUZ19,1,0,5,37_C_evo,42,,,10000
LUZ19,1,0,6,37_C_evo,42,,,10000
LUZ19,2,0,1,37_C_evo,37,,,10000
LUZ19,2,0,2,37_C_evo,37,,,10000
LUZ19,2,0,3,37_C_evo,37,,,10000
LUZ19,2,0,4,37_C_evo,37,,,10000
LUZ19,2,0,5,37_C_evo,37,,,10000
LUZ19,2,0,6,37_C_evo,37,,,10000
LUZ19,2,0,1,37_C_evo,42,,,10000
LUZ19,2,0,2,37_C_evo,42,,,10000
LUZ19,2,0,3,37_C_evo,42,,,10000
LUZ19,2,0,4,37_C_evo,42,,,10000
LUZ19,2,0,5,37_C_evo,42,,,10000
LUZ19,2,0,6,37_C_evo,42,,,10000
LUZ19,3,0,1,37_C_evo,37,,,10000
LUZ19,3,0,2,37_C_evo,37,,,10000
LUZ19,3,0,3,37_C_evo,37,,,10000
LUZ19,3,0,4,37_C_evo,37,,,10000
LUZ19,3,0,5,37_C_evo,37,,,10000
LUZ19,3,0,6,37_C_evo,37,,,10000
LUZ19,3,0,1,37_C_evo,42,,,10000
LUZ19,3,0,2,37_C_evo,42,,,10000
LUZ19,3,0,3,37_C_evo,42,,,10000
LUZ19,3,0,4,37_C_evo,42,,,10000
LUZ19,3,0,5,37_C_evo,42,,,10000
LUZ19,3,0,6,37_C_evo,42,,,10000
LUZ19,1,2,1,37_C_evo,37,26,-6,2600000000
LUZ19,1,2,2,37_C_evo,37,20,-6,2000000000
LUZ19,1,2,3,37_C_evo,37,29,-6,2900000000
LUZ19,1,2,4,37_C_evo,37,15,-6,1500000000
LUZ19,1,2,5,37_C_evo,37,14,-6,1400000000
LUZ19,1,2,6,37_C_evo,37,15,-6,1500000000
LUZ19,1,2,1,37_C_evo,42,18,-4,18000000
LUZ19,1,2,2,37_C_evo,42,28,-4,28000000
LUZ19,1,2,3,37_C_evo,42,31,-4,31000000
LUZ19,1,2,4,37_C_evo,42,16,-4,16000000
LUZ19,1,2,5,37_C_evo,42,18,-4,18000000
LUZ19,1,2,6,37_C_evo,42,15,-4,15000000
LUZ19,2,2,1,37_C_evo,37,17,-6,1700000000
LUZ19,2,2,2,37_C_evo,37,9,-6,900000000
LUZ19,2,2,3,37_C_evo,37,14,-6,1400000000
LUZ19,2,2,4,37_C_evo,37,17,-6,1700000000
LUZ19,2,2,5,37_C_evo,37,14,-6,1400000000
LUZ19,2,2,6,37_C_evo,37,21,-6,2100000000
LUZ19,2,2,1,37_C_evo,42,23,-4,23000000
LUZ19,2,2,2,37_C_evo,42,28,-4,28000000
LUZ19,2,2,3,37_C_evo,42,29,-4,29000000
LUZ19,2,2,4,37_C_evo,42,18,-4,18000000
LUZ19,2,2,5,37_C_evo,42,22,-4,22000000
LUZ19,2,2,6,37_C_evo,42,14,-4,14000000
LUZ19,3,2,1,37_C_evo,37,21,-5,210000000
LUZ19,3,2,2,37_C_evo,37,24,-5,240000000
LUZ19,3,2,3,37_C_evo,37,26,-5,260000000
LUZ19,3,2,4,37_C_evo,37,18,-5,180000000
LUZ19,3,2,5,37_C_evo,37,8,-6,800000000
LUZ19,3,2,6,37_C_evo,37,29,-5,290000000
LUZ19,3,2,1,37_C_evo,42,20,-4,20000000
LUZ19,3,2,2,37_C_evo,42,16,-4,16000000
LUZ19,3,2,3,37_C_evo,42,20,-4,20000000
LUZ19,3,2,4,37_C_evo,42,15,-4,15000000
LUZ19,3,2,5,37_C_evo,42,10,-4,10000000
LUZ19,3,2,6,37_C_evo,42,12,-4,12000000
LUZ19,1,4,1,37_C_evo,37,14,-7,14000000000
LUZ19,1,4,2,37_C_evo,37,21,-7,21000000000
LUZ19,1,4,3,37_C_evo,37,28,-7,28000000000
LUZ19,1,4,4,37_C_evo,37,24,-7,24000000000
LUZ19,1,4,5,37_C_evo,37,21,-7,21000000000
LUZ19,1,4,6,37_C_evo,37,18,-7,18000000000
LUZ19,1,4,1,37_C_evo,42,20,-6,2000000000
LUZ19,1,4,2,37_C_evo,42,37,-6,3700000000
LUZ19,1,4,3,37_C_evo,42,23,-6,2300000000
LUZ19,1,4,4,37_C_evo,42,27,-6,2700000000
LUZ19,1,4,5,37_C_evo,42,23,-6,2300000000
LUZ19,1,4,6,37_C_evo,42,20,-6,2000000000
LUZ19,2,4,1,37_C_evo,37,14,-7,14000000000
LUZ19,2,4,2,37_C_evo,37,23,-7,23000000000
LUZ19,2,4,3,37_C_evo,37,20,-7,20000000000
LUZ19,2,4,4,37_C_evo,37,24,-7,24000000000
LUZ19,2,4,5,37_C_evo,37,24,-7,24000000000
LUZ19,2,4,6,37_C_evo,37,18,-7,18000000000
LUZ19,2,4,1,37_C_evo,42,10,-7,10000000000
LUZ19,2,4,2,37_C_evo,42,8,-7,8000000000
LUZ19,2,4,3,37_C_evo,42,12,-7,12000000000
LUZ19,2,4,4,37_C_evo,42,13,-7,13000000000
LUZ19,2,4,5,37_C_evo,42,10,-7,10000000000
LUZ19,2,4,6,37_C_evo,42,10,-7,10000000000
LUZ19,3,4,1,37_C_evo,37,21,-7,21000000000
LUZ19,3,4,2,37_C_evo,37,30,-7,30000000000
LUZ19,3,4,3,37_C_evo,37,23,-7,23000000000
LUZ19,3,4,4,37_C_evo,37,24,-7,24000000000
LUZ19,3,4,5,37_C_evo,37,32,-7,32000000000
LUZ19,3,4,6,37_C_evo,37,28,-7,28000000000
LUZ19,3,4,1,37_C_evo,42,23,-6,2300000000
LUZ19,3,4,2,37_C_evo,42,31,-6,3100000000
LUZ19,3,4,3,37_C_evo,42,26,-6,2600000000
LUZ19,3,4,4,37_C_evo,42,28,-6,2800000000
LUZ19,3,4,5,37_C_evo,42,18,-6,1800000000
LUZ19,3,4,6,37_C_evo,42,16,-6,1600000000
LUZ19,1,8,1,37_C_evo,37,28,-8,2.80E+11
LUZ19,1,8,2,37_C_evo,37,29,-8,2.90E+11
LUZ19,1,8,3,37_C_evo,37,17,-8,1.70E+11
LUZ19,1,8,4,37_C_evo,37,31,-8,3.10E+11
LUZ19,1,8,5,37_C_evo,37,39,-8,3.90E+11
LUZ19,1,8,6,37_C_evo,37,14,-8,1.40E+11
LUZ19,1,8,1,37_C_evo,42,19,-8,1.90E+11
LUZ19,1,8,2,37_C_evo,42,9,-8,90000000000
LUZ19,1,8,3,37_C_evo,42,13,-8,1.30E+11
LUZ19,1,8,4,37_C_evo,42,19,-8,1.90E+11
LUZ19,1,8,5,37_C_evo,42,8,-8,80000000000
LUZ19,1,8,6,37_C_evo,42,13,-8,1.30E+11
LUZ19,2,8,1,37_C_evo,37,21,-8,2.10E+11
LUZ19,2,8,2,37_C_evo,37,21,-8,2.10E+11
LUZ19,2,8,3,37_C_evo,37,17,-8,1.70E+11
LUZ19,2,8,4,37_C_evo,37,32,-8,3.20E+11
LUZ19,2,8,5,37_C_evo,37,29,-8,2.90E+11
LUZ19,2,8,6,37_C_evo,37,27,-8,2.70E+11
LUZ19,2,8,1,37_C_evo,42,17,-8,1.70E+11
LUZ19,2,8,2,37_C_evo,42,11,-8,1.10E+11
LUZ19,2,8,3,37_C_evo,42,17,-8,1.70E+11
LUZ19,2,8,4,37_C_evo,42,18,-8,1.80E+11
LUZ19,2,8,5,37_C_evo,42,13,-8,1.30E+11
LUZ19,2,8,6,37_C_evo,42,12,-8,1.20E+11
LUZ19,3,8,1,37_C_evo,37,22,-8,2.20E+11
LUZ19,3,8,2,37_C_evo,37,31,-8,3.10E+11
LUZ19,3,8,3,37_C_evo,37,30,-8,3.00E+11
LUZ19,3,8,4,37_C_evo,37,22,-8,2.20E+11
LUZ19,3,8,5,37_C_evo,37,29,-8,2.90E+11
LUZ19,3,8,6,37_C_evo,37,16,-8,1.60E+11
LUZ19,3,8,1,37_C_evo,42,25,-8,2.50E+11
LUZ19,3,8,2,37_C_evo,42,18,-8,1.80E+11
LUZ19,3,8,3,37_C_evo,42,22,-8,2.20E+11
LUZ19,3,8,4,37_C_evo,42,16,-8,1.60E+11
LUZ19,3,8,5,37_C_evo,42,15,-8,1.50E+11
LUZ19,3,8,6,37_C_evo,42,16,-8,1.60E+11
phage14,1,0,1,37_C_evo,37,,,10000
phage14,1,0,2,37_C_evo,37,,,10000
phage14,1,0,3,37_C_evo,37,,,10000
phage14,1,0,4,37_C_evo,37,,,10000
phage14,1,0,5,37_C_evo,37,,,10000
phage14,1,0,6,37_C_evo,37,,,10000
phage14,1,0,1,37_C_evo,42,,,10000
phage14,1,0,2,37_C_evo,42,,,10000
phage14,1,0,3,37_C_evo,42,,,10000
phage14,1,0,4,37_C_evo,42,,,10000
phage14,1,0,5,37_C_evo,42,,,10000
phage14,1,0,6,37_C_evo,42,,,10000
phage14,1,2,1,37_C_evo,37,74,-2,740000
phage14,1,2,2,37_C_evo,37,55,-2,550000
phage14,1,2,3,37_C_evo,37,244,-2,2440000
phage14,1,2,4,37_C_evo,37,143,-2,1430000
phage14,1,2,5,37_C_evo,37,250,-2,2500000
phage14,1,2,6,37_C_evo,37,56,-2,560000
phage14,1,2,1,37_C_evo,42,4,0,400
phage14,1,2,2,37_C_evo,42,15,0,1500
phage14,1,2,3,37_C_evo,42,5,0,500
phage14,1,2,4,37_C_evo,42,4,0,400
phage14,1,2,5,37_C_evo,42,5,0,500
phage14,1,2,6,37_C_evo,42,2,0,200
phage14,1,4,1,37_C_evo,37,107,-5,1070000000
phage14,1,4,2,37_C_evo,37,83,-5,830000000
phage14,1,4,3,37_C_evo,37,65,-5,650000000
phage14,1,4,4,37_C_evo,37,84,-5,840000000
phage14,1,4,5,37_C_evo,37,56,-5,560000000
phage14,1,4,6,37_C_evo,37,81,-5,810000000
phage14,1,4,1,37_C_evo,42,83,0,8300
phage14,1,4,2,37_C_evo,42,115,-1,115000
phage14,1,4,3,37_C_evo,42,157,0,15700
phage14,1,4,4,37_C_evo,42,182,-1,182000
phage14,1,4,5,37_C_evo,42,180,0,18000
phage14,1,4,6,37_C_evo,42,160,0,16000
phage14,1,8,1,37_C_evo,37,87,-6,8700000000
phage14,1,8,2,37_C_evo,37,120,-6,12000000000
phage14,1,8,3,37_C_evo,37,84,-6,8400000000
phage14,1,8,4,37_C_evo,37,116,-6,11600000000
phage14,1,8,5,37_C_evo,37,110,-6,11000000000
phage14,1,8,6,37_C_evo,37,162,-6,16200000000
phage14,1,8,1,37_C_evo,42,177,-4,177000000
phage14,1,8,2,37_C_evo,42,157,-4,157000000
phage14,1,8,3,37_C_evo,42,152,-4,152000000
phage14,1,8,4,37_C_evo,42,132,-4,132000000
phage14,1,8,5,37_C_evo,42,154,-4,154000000
phage14,1,8,6,37_C_evo,42,160,-4,160000000
phage14,2,0,1,37_C_evo,37,,,10000
phage14,2,0,2,37_C_evo,37,,,10000
phage14,2,0,3,37_C_evo,37,,,10000
phage14,2,0,4,37_C_evo,37,,,10000
phage14,2,0,5,37_C_evo,37,,,10000
phage14,2,0,6,37_C_evo,37,,,10000
phage14,2,0,1,37_C_evo,42,,,10000
phage14,2,0,2,37_C_evo,42,,,10000
phage14,2,0,3,37_C_evo,42,,,10000
phage14,2,0,4,37_C_evo,42,,,10000
phage14,2,0,5,37_C_evo,42,,,10000
phage14,2,0,6,37_C_evo,42,,,10000
phage14,2,4,1,37_C_evo,37,121,-5,1210000000
phage14,2,4,2,37_C_evo,37,114,-5,1140000000
phage14,2,4,3,37_C_evo,37,133,-5,1330000000
phage14,2,4,4,37_C_evo,37,126,-5,1260000000
phage14,2,4,5,37_C_evo,37,73,-5,730000000
phage14,2,4,6,37_C_evo,37,68,-5,680000000
phage14,2,4,1,37_C_evo,42,83,-1,83000
phage14,2,4,2,37_C_evo,42,72,-1,72000
phage14,2,4,3,37_C_evo,42,70,-1,70000
phage14,2,4,4,37_C_evo,42,89,-1,89000
phage14,2,4,5,37_C_evo,42,87,-1,87000
phage14,2,4,6,37_C_evo,42,127,0,12700
phage14,2,8,1,37_C_evo,37,128,-6,12800000000
phage14,2,8,2,37_C_evo,37,151,-6,15100000000
phage14,2,8,3,37_C_evo,37,136,-6,13600000000
phage14,2,8,4,37_C_evo,37,126,-6,12600000000
phage14,2,8,5,37_C_evo,37,102,-6,10200000000
phage14,2,8,6,37_C_evo,37,112,-6,11200000000
phage14,2,8,1,37_C_evo,42,18,-4,18000000
phage14,2,8,2,37_C_evo,42,8,-4,8000000
phage14,2,8,3,37_C_evo,42,47,-4,47000000
phage14,2,8,4,37_C_evo,42,28,-4,28000000
phage14,2,8,5,37_C_evo,42,19,-4,19000000
phage14,2,8,6,37_C_evo,42,14,-4,14000000
phage14,3,0,1,37_C_evo,37,,,10000
phage14,3,0,2,37_C_evo,37,,,10000
phage14,3,0,3,37_C_evo,37,,,10000
phage14,3,0,4,37_C_evo,37,,,10000
phage14,3,0,5,37_C_evo,37,,,10000
phage14,3,0,6,37_C_evo,37,,,10000
phage14,3,0,1,37_C_evo,42,,,10000
phage14,3,0,2,37_C_evo,42,,,10000
phage14,3,0,3,37_C_evo,42,,,10000
phage14,3,0,4,37_C_evo,42,,,10000
phage14,3,0,5,37_C_evo,42,,,10000
phage14,3,0,6,37_C_evo,42,,,10000
phage14,3,4,1,37_C_evo,37,105,-5,1050000000
phage14,3,4,2,37_C_evo,37,129,-5,1290000000
phage14,3,4,3,37_C_evo,37,106,-5,1060000000
phage14,3,4,4,37_C_evo,37,97,-5,970000000
phage14,3,4,5,37_C_evo,37,68,-5,680000000
phage14,3,4,6,37_C_evo,37,36,-5,360000000
phage14,3,4,1,37_C_evo,42,212,0,21200
phage14,3,4,2,37_C_evo,42,196,0,19600
phage14,3,4,3,37_C_evo,42,130,0,13000
phage14,3,4,4,37_C_evo,42,43,-1,43000
phage14,3,4,5,37_C_evo,42,52,-1,52000
phage14,3,4,6,37_C_evo,42,85,0,8500
phage14,3,8,1,37_C_evo,37,96,-6,9600000000
phage14,3,8,2,37_C_evo,37,133,-6,13300000000
phage14,3,8,3,37_C_evo,37,115,-6,11500000000
phage14,3,8,4,37_C_evo,37,93,-6,9300000000
phage14,3,8,5,37_C_evo,37,159,-6,15900000000
phage14,3,8,6,37_C_evo,37,116,-6,11600000000
phage14,3,8,1,37_C_evo,42,195,-3,19500000
phage14,3,8,2,37_C_evo,42,140,-4,140000000
phage14,3,8,3,37_C_evo,42,82,-3,8200000
phage14,3,8,4,37_C_evo,42,90,-3,9000000
phage14,3,8,5,37_C_evo,42,79,-3,7900000
phage14,3,8,6,37_C_evo,42,102,-3,10200000
LUZ19,1,0,1,37_evo,37,,,10000
LUZ19,1,0,2,37_evo,37,,,10000
LUZ19,1,0,3,37_evo,37,,,10000
LUZ19,1,0,4,37_evo,37,,,10000
LUZ19,1,0,5,37_evo,37,,,10000
LUZ19,1,0,6,37_evo,37,,,10000
LUZ19,1,0,1,37_evo,42,,,10000
LUZ19,1,0,2,37_evo,42,,,10000
LUZ19,1,0,3,37_evo,42,,,10000
LUZ19,1,0,4,37_evo,42,,,10000
LUZ19,1,0,5,37_evo,42,,,10000
LUZ19,1,0,6,37_evo,42,,,10000
LUZ19,2,0,1,37_evo,37,,,10000
LUZ19,2,0,2,37_evo,37,,,10000
LUZ19,2,0,3,37_evo,37,,,10000
LUZ19,2,0,4,37_evo,37,,,10000
LUZ19,2,0,5,37_evo,37,,,10000
LUZ19,2,0,6,37_evo,37,,,10000
LUZ19,2,0,1,37_evo,42,,,10000
LUZ19,2,0,2,37_evo,42,,,10000
LUZ19,2,0,3,37_evo,42,,,10000
LUZ19,2,0,4,37_evo,42,,,10000
LUZ19,2,0,5,37_evo,42,,,10000
LUZ19,2,0,6,37_evo,42,,,10000
LUZ19,3,0,1,37_evo,37,,,10000
LUZ19,3,0,2,37_evo,37,,,10000
LUZ19,3,0,3,37_evo,37,,,10000
LUZ19,3,0,4,37_evo,37,,,10000
LUZ19,3,0,5,37_evo,37,,,10000
LUZ19,3,0,6,37_evo,37,,,10000
LUZ19,3,0,1,37_evo,42,,,10000
LUZ19,3,0,2,37_evo,42,,,10000
LUZ19,3,0,3,37_evo,42,,,10000
LUZ19,3,0,4,37_evo,42,,,10000
LUZ19,3,0,5,37_evo,42,,,10000
LUZ19,3,0,6,37_evo,42,,,10000
LUZ19,1,2,1,37_evo,37,14,-6,1400000000
LUZ19,1,2,2,37_evo,37,10,-6,1000000000
LUZ19,1,2,3,37_evo,37,15,-6,1500000000
LUZ19,1,2,4,37_evo,37,15,-6,1500000000
LUZ19,1,2,5,37_evo,37,14,-6,1400000000
LUZ19,1,2,6,37_evo,37,12,-6,1200000000
LUZ19,1,2,1,37_evo,42,29,-3,2900000
LUZ19,1,2,2,37_evo,42,10,-3,1000000
LUZ19,1,2,3,37_evo,42,30,-3,3000000
LUZ19,1,2,4,37_evo,42,30,-3,3000000
LUZ19,1,2,5,37_evo,42,20,-3,2000000
LUZ19,1,2,6,37_evo,42,19,-3,1900000
LUZ19,2,2,1,37_evo,37,14,-6,1400000000
LUZ19,2,2,2,37_evo,37,10,-6,1000000000
LUZ19,2,2,3,37_evo,37,11,-6,1100000000
LUZ19,2,2,4,37_evo,37,14,-6,1400000000
LUZ19,2,2,5,37_evo,37,12,-6,1200000000
LUZ19,2,2,6,37_evo,37,18,-6,1800000000
LUZ19,2,2,1,37_evo,42,15,-4,15000000
LUZ19,2,2,2,37_evo,42,8,-4,8000000
LUZ19,2,2,3,37_evo,42,18,-4,18000000
LUZ19,2,2,4,37_evo,42,15,-4,15000000
LUZ19,2,2,5,37_evo,42,22,-4,22000000
LUZ19,2,2,6,37_evo,42,18,-3,1800000
LUZ19,3,2,1,37_evo,37,10,-6,1000000000
LUZ19,3,2,2,37_evo,37,14,-5,140000000
LUZ19,3,2,3,37_evo,37,8,-6,800000000
LUZ19,3,2,4,37_evo,37,17,-6,1700000000
LUZ19,3,2,5,37_evo,37,13,-6,1300000000
LUZ19,3,2,6,37_evo,37,8,-6,800000000
LUZ19,3,2,1,37_evo,42,12,-4,12000000
LUZ19,3,2,2,37_evo,42,14,-3,1400000
LUZ19,3,2,3,37_evo,42,23,-3,2300000
LUZ19,3,2,4,37_evo,42,22,-3,2200000
LUZ19,3,2,5,37_evo,42,23,-3,2300000
LUZ19,3,2,6,37_evo,42,22,-2,220000
LUZ19,1,4,1,37_evo,37,20,-7,20000000000
LUZ19,1,4,2,37_evo,37,29,-7,29000000000
LUZ19,1,4,3,37_evo,37,28,-7,28000000000
LUZ19,1,4,4,37_evo,37,29,-7,29000000000
LUZ19,1,4,5,37_evo,37,23,-7,23000000000
LUZ19,1,4,6,37_evo,37,26,-7,26000000000
LUZ19,1,4,1,37_evo,42,23,-6,2300000000
LUZ19,1,4,2,37_evo,42,17,-6,1700000000
LUZ19,1,4,3,37_evo,42,32,-6,3200000000
LUZ19,1,4,4,37_evo,42,22,-6,2200000000
LUZ19,1,4,5,37_evo,42,22,-6,2200000000
LUZ19,1,4,6,37_evo,42,15,-6,1500000000
LUZ19,2,4,1,37_evo,37,18,-7,18000000000
LUZ19,2,4,2,37_evo,37,13,-7,13000000000
LUZ19,2,4,3,37_evo,37,16,-7,16000000000
LUZ19,2,4,4,37_evo,37,15,-7,15000000000
LUZ19,2,4,5,37_evo,37,13,-7,13000000000
LUZ19,2,4,6,37_evo,37,17,-7,17000000000
LUZ19,2,4,1,37_evo,42,15,-7,15000000000
LUZ19,2,4,2,37_evo,42,12,-7,12000000000
LUZ19,2,4,3,37_evo,42,14,-7,14000000000
LUZ19,2,4,4,37_evo,42,11,-7,11000000000
LUZ19,2,4,5,37_evo,42,18,-6,1800000000
LUZ19,2,4,6,37_evo,42,12,-6,1200000000
LUZ19,3,4,1,37_evo,37,19,-7,19000000000
LUZ19,3,4,2,37_evo,37,24,-7,24000000000
LUZ19,3,4,3,37_evo,37,17,-7,17000000000
LUZ19,3,4,4,37_evo,37,18,-7,18000000000
LUZ19,3,4,5,37_evo,37,19,-7,19000000000
LUZ19,3,4,6,37_evo,37,20,-7,20000000000
LUZ19,3,4,1,37_evo,42,21,-6,2100000000
LUZ19,3,4,2,37_evo,42,16,-6,1600000000
LUZ19,3,4,3,37_evo,42,21,-6,2100000000
LUZ19,3,4,4,37_evo,42,16,-6,1600000000
LUZ19,3,4,5,37_evo,42,14,-6,1400000000
LUZ19,3,4,6,37_evo,42,12,-6,1200000000
LUZ19,1,8,1,37_evo,37,23,-8,2.30E+11
LUZ19,1,8,2,37_evo,37,27,-8,2.70E+11
LUZ19,1,8,3,37_evo,37,31,-8,3.10E+11
LUZ19,1,8,4,37_evo,37,28,-8,2.80E+11
LUZ19,1,8,5,37_evo,37,27,-8,2.70E+11
LUZ19,1,8,6,37_evo,37,37,-8,3.70E+11
LUZ19,1,8,1,37_evo,42,13,-8,1.30E+11
LUZ19,1,8,2,37_evo,42,15,-8,1.50E+11
LUZ19,1,8,3,37_evo,42,22,-8,2.20E+11
LUZ19,1,8,4,37_evo,42,16,-8,1.60E+11
LUZ19,1,8,5,37_evo,42,11,-8,1.10E+11
LUZ19,1,8,6,37_evo,42,13,-8,1.30E+11
LUZ19,2,8,1,37_evo,37,24,-8,2.40E+11
LUZ19,2,8,2,37_evo,37,28,-8,2.80E+11
LUZ19,2,8,3,37_evo,37,23,-8,2.30E+11
LUZ19,2,8,4,37_evo,37,29,-8,2.90E+11
LUZ19,2,8,5,37_evo,37,28,-8,2.80E+11
LUZ19,2,8,6,37_evo,37,25,-8,2.50E+11
LUZ19,2,8,1,37_evo,42,17,-8,1.70E+11
LUZ19,2,8,2,37_evo,42,16,-8,1.60E+11
LUZ19,2,8,3,37_evo,42,14,-8,1.40E+11
LUZ19,2,8,4,37_evo,42,12,-8,1.20E+11
LUZ19,2,8,5,37_evo,42,11,-8,1.10E+11
LUZ19,2,8,6,37_evo,42,9,-8,90000000000
LUZ19,3,8,1,37_evo,37,25,-8,2.50E+11
LUZ19,3,8,2,37_evo,37,22,-8,2.20E+11
LUZ19,3,8,3,37_evo,37,28,-8,2.80E+11
LUZ19,3,8,4,37_evo,37,26,-8,2.60E+11
LUZ19,3,8,5,37_evo,37,16,-8,1.60E+11
LUZ19,3,8,6,37_evo,37,15,-8,1.50E+11
LUZ19,3,8,1,37_evo,42,19,-8,1.90E+11
LUZ19,3,8,2,37_evo,42,18,-8,1.80E+11
LUZ19,3,8,3,37_evo,42,15,-8,1.50E+11
LUZ19,3,8,4,37_evo,42,10,-8,1.00E+11
LUZ19,3,8,5,37_evo,42,11,-8,1.10E+11
LUZ19,3,8,6,37_evo,42,4,-8,40000000000
phage14,1,0,1,37_evo,37,,,10000
phage14,1,0,2,37_evo,37,,,10000
phage14,1,0,3,37_evo,37,,,10000
phage14,1,0,4,37_evo,37,,,10000
phage14,1,0,5,37_evo,37,,,10000
phage14,1,0,6,37_evo,37,,,10000
phage14,1,0,1,37_evo,42,,,10000
phage14,1,0,2,37_evo,42,,,10000
phage14,1,0,3,37_evo,42,,,10000
phage14,1,0,4,37_evo,42,,,10000
phage14,1,0,5,37_evo,42,,,10000
phage14,1,0,6,37_evo,42,,,10000
phage14,1,2,1,37_evo,37,51,-2,510000
phage14,1,2,2,37_evo,37,44,-2,440000
phage14,1,2,3,37_evo,37,60,-2,600000
phage14,1,2,4,37_evo,37,51,-2,510000
phage14,1,2,5,37_evo,37,71,-2,710000
phage14,1,2,6,37_evo,37,46,-2,460000
phage14,1,2,1,37_evo,42,2,0,200
phage14,1,2,2,37_evo,42,1,0,100
phage14,1,2,3,37_evo,42,2,0,200
phage14,1,2,4,37_evo,42,1,0,100
phage14,1,2,5,37_evo,42,0,0,0
phage14,1,2,6,37_evo,42,1,0,100
phage14,1,4,1,37_evo,37,92,-5,920000000
phage14,1,4,2,37_evo,37,41,-5,410000000
phage14,1,4,3,37_evo,37,58,-5,580000000
phage14,1,4,4,37_evo,37,47,-5,470000000
phage14,1,4,5,37_evo,37,49,-5,490000000
phage14,1,4,6,37_evo,37,51,-5,510000000
phage14,1,4,1,37_evo,42,124,0,12400
phage14,1,4,2,37_evo,42,8,0,800
phage14,1,4,3,37_evo,42,1,0,100
phage14,1,4,4,37_evo,42,6,0,600
phage14,1,4,5,37_evo,42,8,0,800
phage14,1,4,6,37_evo,42,5,0,500
phage14,1,8,1,37_evo,37,96,-6,9600000000
phage14,1,8,2,37_evo,37,79,-6,7900000000
phage14,1,8,3,37_evo,37,90,-6,9000000000
phage14,1,8,4,37_evo,37,93,-6,9300000000
phage14,1,8,5,37_evo,37,85,-6,8500000000
phage14,1,8,6,37_evo,37,132,-6,13200000000
phage14,1,8,1,37_evo,42,93,-1,93000
phage14,1,8,2,37_evo,42,94,-1,94000
phage14,1,8,3,37_evo,42,110,-1,110000
phage14,1,8,4,37_evo,42,115,-1,115000
phage14,1,8,5,37_evo,42,105,-1,105000
phage14,1,8,6,37_evo,42,159,-1,159000
phage14,2,0,1,37_evo,37,,,10000
phage14,2,0,2,37_evo,37,,,10000
phage14,2,0,3,37_evo,37,,,10000
phage14,2,0,4,37_evo,37,,,10000
phage14,2,0,5,37_evo,37,,,10000
phage14,2,0,6,37_evo,37,,,10000
phage14,2,0,1,37_evo,42,,,10000
phage14,2,0,2,37_evo,42,,,10000
phage14,2,0,3,37_evo,42,,,10000
phage14,2,0,4,37_evo,42,,,10000
phage14,2,0,5,37_evo,42,,,10000
phage14,2,0,6,37_evo,42,,,10000
phage14,2,4,1,37_evo,37,110,-5,1100000000
phage14,2,4,2,37_evo,37,85,-5,850000000
phage14,2,4,3,37_evo,37,56,-5,560000000
phage14,2,4,4,37_evo,37,64,-5,640000000
phage14,2,4,5,37_evo,37,42,-5,420000000
phage14,2,4,6,37_evo,37,61,-5,610000000
phage14,2,4,1,37_evo,42,22,0,2200
phage14,2,4,2,37_evo,42,4,0,400
phage14,2,4,3,37_evo,42,3,0,300
phage14,2,4,4,37_evo,42,13,0,1300
phage14,2,4,5,37_evo,42,6,0,600
phage14,2,4,6,37_evo,42,11,0,1100
phage14,2,8,1,37_evo,37,73,-6,7300000000
phage14,2,8,2,37_evo,37,114,-6,11400000000
phage14,2,8,3,37_evo,37,66,-6,6600000000
phage14,2,8,4,37_evo,37,92,-6,9200000000
phage14,2,8,5,37_evo,37,83,-6,8300000000
phage14,2,8,6,37_evo,37,137,-6,13700000000
phage14,2,8,1,37_evo,42,97,-2,970000
phage14,2,8,2,37_evo,42,66,-1,66000
phage14,2,8,3,37_evo,42,95,-2,950000
phage14,2,8,4,37_evo,42,60,-2,600000
phage14,2,8,5,37_evo,42,94,-1,94000
phage14,2,8,6,37_evo,42,146,-1,146000
phage14,3,0,1,37_evo,37,,,10000
phage14,3,0,2,37_evo,37,,,10000
phage14,3,0,3,37_evo,37,,,10000
phage14,3,0,4,37_evo,37,,,10000
phage14,3,0,5,37_evo,37,,,10000
phage14,3,0,6,37_evo,37,,,10000
phage14,3,0,1,37_evo,42,,,10000
phage14,3,0,2,37_evo,42,,,10000
phage14,3,0,3,37_evo,42,,,10000
phage14,3,0,4,37_evo,42,,,10000
phage14,3,0,5,37_evo,42,,,10000
phage14,3,0,6,37_evo,42,,,10000
phage14,3,4,1,37_evo,37,31,-5,310000000
phage14,3,4,2,37_evo,37,51,-5,510000000
phage14,3,4,3,37_evo,37,80,-5,800000000
phage14,3,4,4,37_evo,37,56,-5,560000000
